Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_neo	root_freqs[1]	root_freqs[2]	tree_length
1320	132.7482	-368.7705	501.5187	0.246336	0.2198391	0.125807	0.874193	0.1899189
1326	131.9549	-369.952	501.907	0.3678363	0.08434771	0.217699	0.782301	0.1992487
1332	120.3398	-381.9623	502.3021	0.3640903	0.02318122	0.212489	0.787511	0.2410193
1338	122.7089	-378.5892	501.2981	0.5937193	0.1712338	0.326887	0.673113	0.1837531
1344	119.9956	-381.0095	501.0051	0.5329826	0.2296575	0.385551	0.614449	0.1410878
1350	121.997	-376.5686	498.5656	0.9690538	1.482281	0.424103	0.575897	0.08547854
1356	127.4617	-372.7276	500.1893	0.9690538	0.3625509	0.113253	0.886747	0.1290527
1362	123.0915	-377.7815	500.8731	0.4808377	0.4492979	0.077926	0.922074	0.2239741
1368	119.8242	-380.713	500.5371	0.761287	0.4492979	0.386607	0.613393	0.2032995
1374	116.4515	-385.4708	501.9222	0.4035522	0.07489731	0.190538	0.809462	0.2017249
1380	120.4466	-381.0973	501.544	0.1529457	0.1969429	0.490127	0.509873	0.1546353
1386	125.6783	-375.4495	501.1278	0.3180716	0.4698831	0.410071	0.589929	0.2911879
1392	122.27	-378.4103	500.6803	0.4168647	0.4698831	0.214113	0.785887	0.1571582
1398	117.5695	-384.2349	501.8044	0.3865618	0.08918578	0.404621	0.595379	0.1802642
1404	123.0474	-378.793	501.8404	0.3444421	0.08918578	0.377514	0.622486	0.1785562
1410	115.4926	-385.6608	501.1534	0.5009077	0.3964927	0.536539	0.463461	0.3598059
1416	108.2614	-392.1201	500.3814	0.7424944	0.3299134	0.690039	0.309961	0.1125719
1422	110.6979	-391.383	502.0809	0.2245389	0.05305907	0.285056	0.714944	0.1651616
1428	115.9261	-385.666	501.5921	0.3185543	0.2087225	0.160088	0.839912	0.2310299
1434	117.5358	-384.5699	502.1057	0.2609933	0.09419235	0.320276	0.679724	0.2552051
1440	113.2623	-388.2311	501.4934	0.5529155	0.1541425	0.589615	0.410385	0.2159909
1446	106.9723	-394.1807	501.153	0.3468106	0.3623839	0.570649	0.429351	0.2159909
1452	113.7144	-388.1472	501.8616	0.6046696	0.0294254	0.270367	0.729633	0.1775353
1458	121.7357	-380.4814	502.2171	0.3515054	0.02775294	0.391277	0.608723	0.207426
1464	121.0731	-380.1443	501.2174	0.8023328	0.1514272	0.262167	0.737833	0.2030062
1470	128.8107	-372.1335	500.9443	0.6849174	0.1514272	0.453311	0.546689	0.1152624
1476	123.9754	-377.4232	501.3987	0.6990737	0.08277903	0.0629049	0.937095	0.1502665
1482	117.6459	-383.5179	501.1638	0.9730029	0.1245113	0.200559	0.799441	0.209499
1488	132.4795	-368.4568	500.9363	0.4466761	0.3313121	0.178489	0.821511	0.1612632
1494	128.7646	-372.7403	501.505	0.4929859	0.1214635	0.403276	0.596724	0.1647835
1500	122.9017	-378.3477	501.2494	0.1101196	0.5738348	0.606086	0.393914	0.3683624
1506	118.056	-383.8234	501.8794	0.3392156	0.09140458	0.458022	0.541978	0.1913227
1512	117.3684	-384.3078	501.6761	0.3888453	0.2236221	0.141234	0.858766	0.375606
1518	109.8977	-391.0546	500.9523	0.09950138	0.5143092	0.707171	0.292829	0.16399
1524	111.2455	-389.8983	501.1438	0.03401947	0.6910288	0.5431	0.4569	0.3466593
1530	122.3095	-379.5768	501.8862	0.2287612	0.1820288	0.490759	0.509241	0.3000918
1536	108.7542	-392.0252	500.7794	0.8505281	0.2478265	0.651255	0.348745	0.1731595
1542	113.1004	-387.2335	500.334	0.8505281	0.3425059	0.642503	0.357497	0.1263346
1548	124.1924	-377.1835	501.3758	0.6866219	0.05655476	0.27759	0.72241	0.1205665
1554	120.0642	-380.6089	500.6731	0.7893663	0.220714	0.193554	0.806446	0.1230692
1560	116.2052	-384.19	500.3952	0.7289211	0.3619208	0.244844	0.755156	0.1230692
1566	118.9071	-382.2171	501.1242	0.1946351	0.6034213	0.534735	0.465265	0.3726
1572	120.817	-379.0189	499.8359	0.6175323	1.078996	0.166311	0.833689	0.1878352
1578	102.5077	-399.1499	501.6576	0.3344048	0.175335	0.379148	0.620852	0.2223622
1584	109.8096	-391.9254	501.735	0.1890546	0.2886443	0.381963	0.618037	0.4313979
1590	110.8613	-390.4988	501.3601	0.4749988	0.2886443	0.1859	0.8141	0.3088918
1596	94.93297	-406.6856	501.6186	0.2236992	0.2886443	0.496084	0.503916	0.3149
